i,j,k,month,flow_jk,ehat_jk,excess_jk,w_ij,eop_lite,year
AR,PE,ES,2019-01-01,2279.0,2555.1094522599687,-0.10806169262759084,0.0537391142653485,-0.005807139647821071,2019
AR,PE,ES,2019-02-01,3397.0,3384.082613199541,0.0038171014945306333,0.05470816434491271,0.00020882661588399382,2019
AR,PE,ES,2019-03-01,4514.0,3868.1442316926205,0.16696786097470992,0.05621497030171098,0.009386093346033526,2019
AR,PE,ES,2019-04-01,3523.0,2584.8627692765936,0.3629350238140325,0.05043969400157289,0.018306331543633366,2019
AR,PE,ES,2019-05-01,3218.0,2487.302578475175,0.2937710224112639,0.04537215081074827,0.013329023132671576,2019
AR,PE,ES,2019-06-01,3896.0,2525.501521314912,0.5426638895753,0.041444285199286036,0.022490317006912598,2019
AR,PE,ES,2019-07-01,3321.0,3019.145891952657,0.09997996746428052,0.04204315977034251,0.004203473745934392,2019
AR,PE,ES,2019-08-01,3139.0,2913.994463418735,0.07721549900176738,0.041584788294338024,0.0032109901790301656,2019
AR,PE,ES,2019-09-01,3586.0,3087.220492610662,0.16156264464529796,0.042505622568675065,0.0068673207944900064,2019
AR,PE,ES,2019-10-01,5443.0,3358.4154840317556,0.6207047716042907,0.04415438401460338,0.027406836845112536,2019
AR,PE,ES,2019-11-01,5717.0,2842.5470354535314,1.0112244155312091,0.04596820185695362,0.046484168055818564,2019
AR,PE,ES,2019-12-01,6104.0,3234.2203432278284,0.8873172982110624,0.049927745869874425,0.044301752571025504,2019
AR,PE,ES,2020-01-01,4066.0,3054.90965635284,0.3309722569191354,0.05279451828613886,0.017473520870121943,2020
AR,PE,ES,2020-02-01,6001.0,4764.567858338789,0.25950562116504405,0.05721928543451132,0.014848726209302818,2020
AR,PE,ES,2020-03-01,3600.0,4158.560895439612,-0.1343159110768691,0.0593715729747771,-0.007974546916174005,2020
AR,PE,ES,2020-04-01,1157.0,1342.8373411403202,-0.13839155007598278,0.06391547510234671,-0.008845361673256646,2020
AR,PE,ES,2020-05-01,691.0,1075.2903455658045,-0.3573828660793896,0.07077739233639872,-0.025294627326807602,2020
AR,PE,ES,2020-06-01,487.0,902.5243004619307,-0.4604023406896155,0.0808797344842813,-0.037237219070917725,2020
AR,PE,ES,2020-07-01,287.0,860.6794134467065,-0.6665425064012279,0.08524541784799587,-0.05681969447162314,2020
AR,PE,ES,2020-08-01,266.0,1174.4149985684255,-0.7735042550339994,0.09367254389561748,-0.07245611128311921,2020
AR,PE,ES,2020-09-01,393.0,2042.274309924911,-0.8075674760779566,0.09708899658038755,-0.07840591592336495,2020
AR,PE,ES,2020-10-01,602.0,2954.80195376972,-0.7962638412256456,0.09800096829194704,-0.07803462745597846,2020
AR,PE,ES,2020-11-01,926.0,2444.2035151610066,-0.6211444774315359,0.09718259758549848,-0.06036443379268369,2020
AR,PE,ES,2020-12-01,712.0,2613.691958517855,-0.7275884031859081,0.09033411653440912,-0.06572605560248047,2020
AR,PE,ES,2021-01-01,631.0,2380.600103089437,-0.7349407827122597,0.08676492262343405,-0.06376708014483527,2021
AR,PE,ES,2021-02-01,763.0,3033.0279752896377,-0.7484362141674155,0.08344180206116104,-0.062450866437962216,2021
AR,PE,ES,2021-03-01,858.0,3486.931848738752,-0.7539384085437905,0.08073215893206086,-0.06086707542354232,2021
AR,PE,ES,2021-04-01,605.0,1759.9176501588713,-0.6562339152940563,0.08080750720481551,-0.053028626838168745,2021
AR,PE,ES,2021-05-01,1109.0,2120.2145811862442,-0.4769397353264485,0.0798897514690819,-0.03810259692095967,2021
AR,PE,ES,2021-06-01,1073.0,1871.6758905986817,-0.4267169837525738,0.07816413637990083,-0.033353964513656104,2021
AR,PE,ES,2021-07-01,1572.0,2189.1270949867694,-0.2819055578819645,0.07579174664107485,-0.021366114619700713,2021
AR,PE,ES,2021-08-01,1546.0,2029.5799078860707,-0.23826601061977806,0.07463958726108898,-0.017784076691006477,2021
AR,PE,ES,2021-09-01,1886.0,2807.1558506459287,-0.3281456034704913,0.0743036861323596,-0.02438242792598512,2021
AR,PE,ES,2021-10-01,3943.0,2944.591231080022,0.33906532030042746,0.07316032010533029,0.02480612736979562,2021
AR,PE,ES,2021-11-01,6000.0,2653.5857761645093,1.261091408423358,0.07174399582492799,0.09047573674077795,2021
AR,PE,ES,2021-12-01,4080.0,2371.421319623497,0.7204871889436201,0.07094339239787144,0.051113805362866575,2021
AR,PE,ES,2022-01-01,6786.0,3209.830299090471,1.1141304579008005,0.06863294603588183,0.07646605559403795,2022
AR,PE,ES,2022-02-01,11885.0,4232.710444719216,1.8078934657171928,0.06385315990881804,0.11543971056454716,2022
AR,PE,ES,2022-03-01,7893.0,3738.4952438321975,1.1112772613585482,0.06293202062313977,0.06993492352984244,2022
AR,PE,ES,2022-04-01,10753.0,3584.176418296944,2.000131339826568,0.06283615162858741,0.12568055614643192,2022
AR,PE,ES,2022-05-01,7555.0,4202.377973483854,0.7977916426533992,0.06299200250901678,0.05025449315569554,2022
AR,PE,ES,2022-06-01,6366.0,3230.8188721346755,0.9703982958951329,0.06285218445840696,0.06099165269172467,2022
AR,PE,ES,2022-07-01,7271.0,3144.641626456681,1.3121871627047106,0.06383526936207674,0.08376382098471442,2022
AR,PE,ES,2022-08-01,5136.0,3266.895615306481,0.5721347128252736,0.06528201240298238,0.03735010541883628,2022
AR,PE,ES,2022-09-01,4695.0,3490.0049897207355,0.3452702829446918,0.06455377433818561,0.022288499930893133,2022
AR,PE,ES,2022-10-01,8084.0,4663.104759022119,0.7336089188987605,0.06459688109827215,0.04738884810673521,2022
AR,PE,ES,2022-11-01,4701.0,3462.12685075149,0.35783586294060826,0.06433314405571715,0.023020706118860007,2022
AR,PE,ES,2022-12-01,12615.0,4156.815833695408,2.0347748143523763,0.06445530684981707,0.13115203502936199,2022
AR,PE,US,2019-01-01,1444.0,1751.4567818086905,-0.17554345902340035,0.0537391142653485,-0.009433550002993034,2019
AR,PE,US,2019-02-01,1653.0,2319.6949304252985,-0.2874062971302287,0.05470816434491271,-0.015723470937163368,2019
AR,PE,US,2019-03-01,2368.0,2651.5057668546783,-0.10692255336520884,0.05621497030171098,-0.006010648162008322,2019
AR,PE,US,2019-04-01,1715.0,1771.8518567922606,-0.03208612310014706,0.05043969400157289,-0.0016184142308682168,2019
AR,PE,US,2019-05-01,1632.0,1704.9770473148978,-0.042802363486257225,0.04537215081074827,-0.0019420352911549278,2019
AR,PE,US,2019-06-01,1795.0,1731.161364951626,0.03687618978844176,0.041444285199286036,0.0015283073266551797,2019
AR,PE,US,2019-07-01,1890.0,2069.5409126420127,-0.08675398082022336,0.04204315977034251,-0.0036474114763378803,2019
AR,PE,US,2019-08-01,2029.0,1997.4625198906906,0.01578877190198055,0.041584788294338024,0.0006565727369714538,2019
AR,PE,US,2019-09-01,1544.0,2116.2041664943768,-0.2703917587697922,0.042505622568675065,-0.011493170043949024,2019
AR,PE,US,2019-10-01,1490.0,2302.100824070788,-0.3527650985480106,0.04415438401460338,-0.015576125628238263,2019
AR,PE,US,2019-11-01,1526.0,1948.48728630852,-0.21682835155108324,0.04596820185695362,-0.009967209432410697,2019
AR,PE,US,2019-12-01,2070.0,2216.9684938544337,-0.06629254960629301,0.049927745869874425,-0.003309837569809041,2019
AR,PE,US,2020-01-01,1726.0,2094.055982885405,-0.17576224603998386,0.05279451828613886,-0.009279283112570766,2020
AR,PE,US,2020-02-01,2542.0,3265.979342095959,-0.2216729704209769,0.05721928543451132,-0.01268396896763386,2020
AR,PE,US,2020-03-01,2132.0,2850.5783485869497,-0.2520815991404529,0.0593715729747771,-0.014966481058965907,2020
AR,PE,US,2020-04-01,843.0,920.4778159017465,-0.08417130164711822,0.06391547510234671,-0.0053798487347585,2020
AR,PE,US,2020-05-01,591.0,737.0817584698208,-0.19818935523935094,0.07077739233639872,-0.014027325752673441,2020
AR,PE,US,2020-06-01,422.0,618.6554182221239,-0.31787552881581027,0.0808797344842813,-0.025709688369673245,2020
AR,PE,US,2020-07-01,267.0,589.9719068046348,-0.5474360780225842,0.08524541784799587,-0.04666641721610326,2020
AR,PE,US,2020-08-01,321.0,805.028963468149,-0.6012565825990925,0.09367254389561748,-0.05632123362604245,2020
AR,PE,US,2020-09-01,360.0,1399.9224914877395,-0.7428429058115802,0.09708899658038755,-0.07212187234210567,2020
AR,PE,US,2020-10-01,470.0,2025.4349246190313,-0.7679510734770195,0.09800096829194704,-0.07525994880158808,2020
