geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AT,105718,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT1,29683,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT11,4994,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT111,880,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT112,2258,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT2,32690,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT211,2555,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT212,5197,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT213,4259,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT22,20679,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT221,1554,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT113,1856,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT121,4232,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT122,4254,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT12,24169,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT123,1549,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT124,5808,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT125,3038,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT126,3428,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT127,1860,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT13,520,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT130,520,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT21,12011,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT222,4119,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT223,4100,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
AT224,4241,VERY LOW DENSITY RURAL GRID CELL,5 year,1975,km2,NUTS2013
