geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AL,36272,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
CZ,99321,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DE,450476,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DK,54366,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
CY,11653,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
AT,105706,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
BE,38639,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
BG,139793,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
CH,51986,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
EE,57125,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
EL,165885,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
ES,637290,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
FI,425104,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
FR,803990,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
HR,71198,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
HU,117153,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
IE,88137,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
IS,129328,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
IT,378648,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
LT,81736,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
LU,3262,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
BE3,21290,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
NL,47058,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
NO,407170,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
CH0,51986,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DE1,45350,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
CY0,11653,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DEA,42972,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
BG3,86058,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
LV,81348,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
ME,17497,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
MT,391,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
MK,32033,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DE7,26596,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
EL5,65049,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
EL6,73973,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DE4,37341,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
EE0,57125,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DEB,25027,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
BE2,17147,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DEF,19763,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DEC,3237,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
DEE,25889,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2016
