geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
DE80I,1879,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE80C,2164,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD53,191,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE804,164,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD32,921,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKE13,1306,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL425,6164,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DEF09,807,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKE31,1489,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL411,8139,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE80A,3183,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE947,1627,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE945,135,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE80B,2640,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE802,109,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKF30,7473,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE94G,1061,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE502,77,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE937,2610,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE939,1521,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE418,3884,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE600,932,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD31,697,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL344,11120,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKF13,2578,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL424,382,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD51,279,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE933,1572,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKE32,463,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKF15,1868,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL122,15214,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD21,331,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD52,143,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
NL113,1612,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL613,3679,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD54,198,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
NL112,346,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE942,145,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
IE021,1167,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
