geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AL,36272,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
CZ,99321,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE,450476,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DK,54366,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
CY,11653,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
AT,105706,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
BE,38639,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
BG,139793,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
CH,51986,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
EE,57125,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
EL,165885,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES,637290,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FI,425104,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FR,803990,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
HR,71198,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
HU,117153,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
IE,88137,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
IS,129328,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
IT,378648,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
LT,81736,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
LU,3262,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
BE3,21290,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
NL,47058,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
NO,407170,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
CH0,51986,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE1,45350,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
CY0,11653,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DEA,42972,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
BG3,86058,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
LV,81348,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ME,17497,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
MT,391,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
MK,32033,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE7,26596,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
EL5,65049,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
EL6,73973,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE4,37341,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
EE0,57125,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DEB,25027,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
BE2,17147,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DEF,19763,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DEC,3237,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DEE,25889,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DED,23237,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
EL3,4807,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
EL4,22056,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DEG,20407,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DK0,54366,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE2,88908,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE3,1124,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE8,29072,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
CZ0,99321,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE5,533,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE6,945,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
LI,205,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
BG4,53735,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
DE9,60075,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
AL0,36272,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
PL,392888,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
SI,25517,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
SK,61748,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
TR,982865,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
UK,307982,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
AT1,29687,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
RS,97572,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
SE,566321,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
PT,115739,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
RO,300220,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES4,271196,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES7,9377,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FI1,423393,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
MT0,391,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
NL4,9176,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
NO0,407170,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FR1,15194,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRC,60507,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRE,40200,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRG,40738,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRB,49810,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRD,37881,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES2,88643,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRF,72712,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES1,57330,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES3,10106,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES6,124627,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ES5,76011,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FI2,1711,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ITG,62756,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRH,34522,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
AT3,43330,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
BE1,202,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRL,40110,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
ITH,77496,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
FRI,106703,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2016
