geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AT,282.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT1,74.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT11,0.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT111,0.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT112,0.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT2,76.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT211,15.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT212,7.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT213,10.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT22,44.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT221,0.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT113,0.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT121,4.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT122,20.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT12,70.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT123,13.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT124,6.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT125,5.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT126,14.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT127,8.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT13,4.0,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
