geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AT,105704,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
BE,38627,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
BG,139760,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
CH,51983,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
CY,11640,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
CZ,99318,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE,450623,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DK,54300,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
EE,57165,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
EL,165982,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES,637328,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FI,425618,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
HR,71288,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
HU,117168,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
IE,88275,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
IS,129279,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
IT,378668,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
LI,205,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
LT,81734,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
LU,3258,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
LV,81369,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ME,17491,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
MK,32040,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
MT,393,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
NL,47044,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
NO,407940,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
PL,392879,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
PT,115853,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
RO,300259,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
SE,566666,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
SI,25525,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
SK,61746,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
TR,982612,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
UK,308258,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
AT1,29699,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
AT2,32691,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
AT3,43314,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
BE1,205,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
BE2,17123,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
BE3,21299,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
BG3,86028,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
BG4,53732,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
CH0,51983,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
CY0,11640,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
CZ0,99318,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE1,45353,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE2,88929,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE3,1123,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE4,37365,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE5,509,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE6,944,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE7,26605,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE8,29037,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DE9,60145,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DEA,42968,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DEB,25025,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DEC,3242,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DED,23239,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DEE,25867,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DEF,19856,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DEG,20416,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
DK0,54300,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
EE0,57165,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
EL1,71196,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
EL2,67866,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
EL3,4812,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
EL4,22108,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES1,57317,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES2,88662,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES3,10111,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES4,271198,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES5,76037,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES6,124617,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ES7,9386,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FI1,423741,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FI2,1877,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR1,15203,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR2,184672,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR3,15675,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR4,60835,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR5,108142,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR6,131530,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR7,89585,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
FR8,86010,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
HR0,71288,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
HU1,8723,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
HU2,46117,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
HU3,62328,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
IE0,88275,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
IS0,129279,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ITC,73002,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ITF,92287,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ITG,62760,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ITH,77537,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
ITI,73082,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
LI0,205,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
LT0,81734,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2010
