geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AT,105718,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT1,29683,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT11,4994,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT111,880,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT112,2258,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT2,32690,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT211,2555,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT212,5197,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT213,4259,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT22,20679,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT221,1554,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT113,1856,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT121,4232,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT122,4254,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT12,24169,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT123,1549,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT124,5808,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT125,3038,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT126,3428,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT127,1860,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT13,520,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT130,520,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT21,12011,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT222,4119,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT223,4100,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT224,4241,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT3,43345,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT31,15100,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT312,2199,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT313,3355,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT314,2818,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT315,3176,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT32,9016,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT321,1289,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT225,2798,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT226,3867,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT311,3552,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE2,17143,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE21,3620,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE211,1262,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE212,648,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE213,1710,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE22,3067,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE221,1144,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE222,1118,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE223,805,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT322,5540,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT323,2187,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT331,1556,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT332,2633,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT33,15932,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT333,2547,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT334,4186,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT335,5010,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT34,3297,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT341,2368,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT342,929,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE,38631,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE1,203,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE10,203,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE100,203,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE23,3797,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
