geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AT,105718,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT1,29683,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT11,4994,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT111,880,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT112,2258,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT2,32690,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT211,2555,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT212,5197,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT213,4259,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT22,20679,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT221,1554,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT113,1856,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT121,4232,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT122,4254,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT12,24169,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT123,1549,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT124,5808,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT125,3038,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT126,3428,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT127,1860,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT13,520,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT130,520,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT21,12011,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT222,4119,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT223,4100,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT224,4241,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT3,43345,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT31,15100,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT312,2199,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT313,3355,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT314,2818,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT315,3176,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT32,9016,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT321,1289,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT225,2798,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT226,3867,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT311,3552,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE2,17143,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE21,3620,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE211,1262,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE212,648,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE213,1710,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE22,3067,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE221,1144,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE222,1118,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE223,805,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT322,5540,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT323,2187,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT331,1556,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT332,2633,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT33,15932,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT333,2547,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT334,4186,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT335,5010,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT34,3297,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT341,2368,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
AT342,929,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE,38631,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE1,203,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
BE10,203,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2013
