geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AL,36272,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
CZ,99321,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
DE,450476,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
DK,54366,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
CY,11653,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
BE,38639,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
BG,139793,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
CH,51986,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
AT,105706,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
EE,57125,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
EL,165885,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
ES,637290,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
FI,425104,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
FR,803990,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
HR,71198,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
HU,117153,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
IE,88137,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
IS,129328,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
IT,378648,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
DEA,42972,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
CH0,51986,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
LV,81348,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
DE7,26596,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
EL5,65049,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
ME,17497,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
MT,391,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
NO,487069,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
BG3,86058,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
DE1,45350,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
MK,32033,DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2021
