geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
DE80I,1879,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE80C,2164,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD53,191,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE804,164,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD32,921,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKE13,1306,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL425,6164,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DEF09,807,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKE31,1489,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL411,8139,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE80A,3183,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE947,1627,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE945,135,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE80B,2640,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE802,109,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKF30,7473,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE94G,1061,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE502,77,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE937,2610,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE939,1521,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE418,3884,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE600,932,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD31,697,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL344,11120,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKF13,2578,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL424,382,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD51,279,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE933,1572,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKE32,463,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKF15,1868,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL122,15214,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD21,331,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD52,143,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
NL113,1612,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
PL613,3679,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD54,198,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
NL112,346,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE942,145,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
IE021,1167,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE936,815,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
UKD22,2627,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
DE935,1679,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2006
