geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AL,36272,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
CZ,99321,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DE,450476,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DK,54366,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
CY,11653,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
BE,38639,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
BG,139793,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
CH,51986,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
AT,105706,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
EE,57125,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
EL,165885,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
ES,637290,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
FI,425104,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
FR,803990,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
HR,71198,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
HU,117153,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
IE,88137,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
IS,129328,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
IT,378648,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DEA,42972,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
CH0,51986,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
LV,81348,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DE7,26596,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
EL5,65049,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
ME,17497,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
MT,391,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
NO,487069,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
BG3,86058,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DE1,45350,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
MK,32033,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
CY0,11653,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
LT,81736,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
LU,3262,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
BE3,21290,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
NL,47058,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DK0,54366,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
SI,25517,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
LI,205,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
SE,566321,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
PL,392888,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DEE,25889,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
EL4,22056,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DEG,20407,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
BG4,53735,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DED,23237,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DEB,25027,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DE4,37341,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
EE0,57125,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DE9,60075,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
AL0,36272,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
BE2,17147,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
EL3,4807,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
EL6,73973,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DE2,88908,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
DE8,29072,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
AT1,29687,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
SK,61748,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
CZ0,99321,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2021
