geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
NL11,3029,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
IE01,41819,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
NL12,4461,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
DE93,19629,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
NL13,3370,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
NL23,1969,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKG2,7819,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
DE30,1122,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKD2,2954,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
DE50,502,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKF1,6033,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKH1,15833,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
NL21,4310,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKG1,7425,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
NL31,1823,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
PL41,37564,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKF2,6215,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKG3,1136,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
DE41,19648,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
PL43,17616,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
NL32,3624,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
DE94,18852,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
UKH2,3630,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
DEE3,14860,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2003
