geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
AT,105704,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
BE,38627,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
BG,139760,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
CH,51983,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
CY,11640,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
CZ,99318,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE,450623,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DK,54300,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
EE,57165,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
EL,165982,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES,637328,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
FI,425618,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
HR,71288,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
HU,117168,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
IE,88275,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
IS,129279,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
IT,378668,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
LI,205,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
LT,81734,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
LU,3258,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
LV,81369,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ME,17491,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
MK,32040,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
MT,393,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
NL,47044,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
NO,407940,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
PL,392879,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
PT,115853,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
RO,300259,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
SE,566666,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
SI,25525,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
SK,61746,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
TR,982612,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
UK,308258,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
AT1,29699,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
AT2,32691,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
AT3,43314,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
BE1,205,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
BE2,17123,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
BE3,21299,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
BG3,86028,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
BG4,53732,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
CH0,51983,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
CY0,11640,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
CZ0,99318,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE1,45353,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE2,88929,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE3,1123,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE4,37365,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE5,509,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE6,944,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE7,26605,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE8,29037,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DE9,60145,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DEA,42968,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DEB,25025,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DEC,3242,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DED,23239,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DEE,25867,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DEF,19856,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DEG,20416,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
DK0,54300,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
EE0,57165,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
EL1,71196,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
EL2,67866,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
EL3,4812,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
EL4,22108,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES1,57317,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES2,88662,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES3,10111,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES4,271198,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES5,76037,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES6,124617,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
ES7,9386,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
FI1,423741,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
FI2,1877,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
FR1,15203,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
FR2,184672,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
FR3,15675,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
FR4,60835,SEMI-DENSE URBAN CLUSTER GRID CELL,5 year,1975,km2,NUTS2010
