geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
NL11,3029,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
IE01,41819,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL12,4461,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE93,19629,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL13,3370,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL23,1969,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKG2,7819,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE30,1122,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKD2,2954,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE50,502,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKF1,6033,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKH1,15833,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL21,4310,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKG1,7425,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL31,1823,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PL41,37564,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKF2,6215,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKG3,1136,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE41,19648,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PL43,17616,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL32,3624,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE94,18852,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKH2,3630,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DEE3,14860,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DEA4,8215,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE92,11412,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITC1,31883,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITC3,6833,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FR61,52550,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITE3,12216,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE42,17699,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PL11,22939,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITC4,29436,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITD5,27924,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ES12,13362,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FR62,57421,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ES13,6689,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PL12,44833,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL22,6471,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL33,3864,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
UKL1,16569,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DEA3,8722,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DE91,10227,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR332,18552,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR411,2723,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ES21,9104,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FR81,34969,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
DEE1,5436,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NL41,6352,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR310,14833,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR214,1304,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR721,21561,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR243,2267,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR521,49485,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITF63,3002,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR222,804,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FR82,39906,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ES23,6361,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITF1,13590,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ES11,37245,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
NO022,31722,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
SE062,38290,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TRB11,15251,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITG24,8703,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PT171,1356,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR211,2030,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TRB12,11166,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TRB23,8925,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR143,3322,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR334,6766,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TRC22,19135,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FI133,24976,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
SE072,68121,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FI195,9837,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR712,9404,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PT183,9102,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PT172,2036,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITF64,1437,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ES530,6287,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR244,5598,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR632,18209,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
GR224,446,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TRC32,5872,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
PT181,6689,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITE2,10650,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ES22,13083,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
ITF65,4013,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR612,10479,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR322,14863,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
TR621,17474,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FI193,23424,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
FI131,21168,URBAN CENTRE GRID CELL,5 year,1975,km2,NUTS2003
