geo,ObsValue,Indicator,freq,ObsTime,unit,geo_source
DE80I,1879,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE80C,2164,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD53,191,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE804,164,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD32,921,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKE13,1306,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
PL425,6164,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DEF09,807,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKE31,1489,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
PL411,8139,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE80A,3183,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE947,1627,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE945,135,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE80B,2640,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE802,109,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKF30,7473,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE94G,1061,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE502,77,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE937,2610,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE939,1521,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE418,3884,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE600,932,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD31,697,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
PL344,11120,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKF13,2578,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
PL424,382,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD51,279,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE933,1572,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKE32,463,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKF15,1868,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
PL122,15214,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD21,331,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD52,143,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
NL113,1612,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
PL613,3679,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD54,198,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
NL112,346,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE942,145,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
IE021,1167,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE936,815,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
UKD22,2627,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE935,1679,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE94C,1338,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE417,2690,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
DE946,917,SUBURBAN OR PERI-URBAN GRID CELL,5 year,1975,km2,NUTS2006
