id,geo,obsvalue,indicator,freq,obstime,unit,geo_source
7306,NL126,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7307,FRL06,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7308,HR032,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7309,NL132,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7310,NL133,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7311,NL211,1.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7312,NL212,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7313,NL213,0.64,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7314,NL221,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7315,NO043,0.88,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7316,NO051,1.68,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7317,NO052,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7318,NO053,0.56,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7319,NO060,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7320,NO071,0.72,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7321,NO072,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7322,NO073,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7323,FRG05,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7324,FRH02,0.6,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7325,NL224,0.68,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7326,NL225,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7327,NL226,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7328,NL230,0.88,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7329,FR106,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7330,FR107,2.2800000000000002,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7331,FR108,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7332,FRI21,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7333,FRI14,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7334,NL310,1.96,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7335,NL321,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7336,NL323,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7337,NL324,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7338,NL325,0.56,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7339,NL327,0.56,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7340,NL328,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7341,FRL02,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7342,FRB03,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7343,FRK11,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7344,FRC14,0.56,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7345,FRF21,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7346,FRG04,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7347,FRK12,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7348,FRD22,1.68,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7349,FRD12,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7350,FRH03,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7351,FRJ22,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7352,FRF11,0.56,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7353,FRF32,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7354,FRI15,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7355,FRK27,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7356,FI1D1,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7357,FRE22,0.6,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7358,FRC21,0.56,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7359,FRI33,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7360,FRL01,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7361,FRF23,0.6,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7362,FI1D7,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7363,FRI34,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7364,FRM02,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7365,FRY10,,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7366,FI1D2,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7367,FRJ11,0.56,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7368,FRK22,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7369,FRC22,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7370,FRD13,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7371,FRJ12,0.68,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7372,FRM01,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7373,FRF24,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7374,FRE23,0.6,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7375,FRJ13,0.92,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7376,FRK14,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7377,FRE12,1.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7378,FRF31,0.68,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7379,FRF22,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7380,FRJ14,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7381,FRJ15,0.52,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7382,FRJ23,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7383,FRJ24,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7384,FI1D3,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7385,FI1D8,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7386,FRJ25,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7387,FRK13,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7388,FRC23,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7389,FRD21,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7390,FRI32,1.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7391,FRJ26,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7392,FRK28,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7393,FRE21,0.8,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7394,FRJ27,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7395,FRK21,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7396,FRF12,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7397,FRI13,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7398,FI1D9,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7399,FRJ21,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7400,FI1C5,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7401,FRE11,1.92,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7402,FI1D5,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7403,FRC24,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7404,FRB01,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7405,FRJ28,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7406,FRD11,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7407,FRB02,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7408,LT023,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7409,LT024,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7410,ITF32,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7411,ITF33,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7412,ITF34,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7413,LV005,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7414,ITF35,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7415,ITF43,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7416,ITF44,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7417,NO032,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7418,MK001,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7419,MK002,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7420,ITI1A,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7421,ITI21,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7422,LT025,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7423,HU333,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7424,ITF46,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7425,ITF47,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7426,ITF48,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7427,ITF51,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7428,ITF52,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7429,ITI11,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7430,NO042,0.4,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7431,ITH20,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7432,ITH31,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7433,IE041,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7434,ITI12,0.64,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7435,ITI13,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7436,ITI14,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7437,ITI15,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7438,NO033,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7439,ITC11,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7440,ITF61,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7441,ITF62,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7442,ITF63,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7443,ITF64,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7444,ITG2A,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7445,ITG2B,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7446,LT028,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7447,LV009,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7448,IE051,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7449,IE063,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7450,ITH32,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7451,ITH33,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7452,LV008,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7453,ITC42,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7454,ITC43,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7455,ITC44,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7456,ITI16,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7457,ITI17,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7458,ITG2C,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7459,LT021,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7460,LV006,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7461,ITC46,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7462,ITC47,0.72,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7463,ITF65,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7464,ITG11,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7465,ITH34,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7466,LT029,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7467,IS001,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7468,ITC48,0.4,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7469,ITI18,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7470,ITI19,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7471,LT022,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7472,ITC49,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7473,ITC4A,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7474,ITG12,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7475,ITG13,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7476,LU000,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7477,LV003,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7478,ITC4B,0.36,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7479,ITC4C,0.72,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7480,ITC4D,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7481,ITH35,1.96,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7482,ITF11,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7483,ITF12,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7484,ITF13,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7485,NO031,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7486,ME000,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7487,ITF14,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7488,ITF21,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7489,ITF22,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7490,ITF31,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7491,TR1,1.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7492,TR2,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7493,RS125,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7494,RS126,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7495,RS127,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7496,PL842,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7497,PL432,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7498,PL514,0.52,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7499,RS211,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7500,RS212,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7501,PT185,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7502,PT186,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7503,PL219,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7504,PL21A,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7505,TRC,0.4,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7506,TR82,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7507,SE213,0.48,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7508,PT11B,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7509,PT11C,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7510,PT11D,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7511,PL417,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7512,TR83,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7513,TR7,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7514,RS213,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7515,RS214,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7516,PL812,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7517,PL515,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7518,PL516,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7519,RS215,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7520,RS216,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7521,PL843,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7522,PL911,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7523,PT11E,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7524,PL224,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7525,PL225,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7526,PL227,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7527,TR6,0.64,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7528,TR90,0.52,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7529,RS217,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7530,RS218,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7531,PT150,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7532,PT16H,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7533,PL418,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7534,TR8,0.72,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7535,RS221,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7536,RS222,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7537,PT16I,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7538,PL814,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7539,PL517,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7540,PL616,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7541,TRA1,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7542,TRA2,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7543,RS223,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7544,RS224,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7545,RS225,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7546,PL912,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7547,PL913,0.24,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7548,TRB1,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7549,TRB2,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7550,RS226,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7551,RS227,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7552,RS228,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7553,PL22C,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7554,PL411,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7555,PL415,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7556,TR4,0.88,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7557,TR3,0.8,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7558,RS229,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7559,PL217,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7560,PL414,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7561,TRA,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7562,TR63,0.2,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7563,TR9,0.52,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7564,RO122,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7565,PL424,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7566,TR71,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7567,TRC1,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7568,RO123,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7569,RO216,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7570,SE122,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7571,TRC2,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7572,TRC3,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7573,RO221,0.08,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7574,RO316,0.12,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7575,PL428,0.32,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7576,PL431,0.0,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7577,TR5,0.16,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7578,RO317,0.04,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7579,RO321,0.28,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
7580,RS110,0.44,"MSZ, open spaces, water surfaces LAND < 0.5",,2018,km2,NUTS2016
