geo,obsvalue,indicator,freq,obstime,unit,geo_source
AL,0.08044521118339959,Average of the Net Building Height,NA,2018,m,NUTS2016
CZ,0.12476669495447011,Average of the Net Building Height,NA,2018,m,NUTS2016
DE,0.19787917618745723,Average of the Net Building Height,NA,2018,m,NUTS2016
DK,0.16670806224882156,Average of the Net Building Height,NA,2018,m,NUTS2016
CY,0.1247894428001566,Average of the Net Building Height,NA,2018,m,NUTS2016
AT,0.11862019032454536,Average of the Net Building Height,NA,2018,m,NUTS2016
BE,0.37302813399313567,Average of the Net Building Height,NA,2018,m,NUTS2016
BG,0.058722312264781994,Average of the Net Building Height,NA,2018,m,NUTS2016
CH,0.17531828519701181,Average of the Net Building Height,NA,2018,m,NUTS2016
EE,0.05450639224126048,Average of the Net Building Height,NA,2018,m,NUTS2016
EL,0.09090371806738157,Average of the Net Building Height,NA,2018,m,NUTS2016
ES,0.08427978471796682,Average of the Net Building Height,NA,2018,m,NUTS2016
FI,0.024061235444036735,Average of the Net Building Height,NA,2018,m,NUTS2016
FR,0.15301380010456764,Average of the Net Building Height,NA,2018,m,NUTS2016
HR,0.08685452332860764,Average of the Net Building Height,NA,2018,m,NUTS2016
HU,0.10019975941506949,Average of the Net Building Height,NA,2018,m,NUTS2016
IE,0.12533383040415666,Average of the Net Building Height,NA,2018,m,NUTS2016
IS,0.003943642231820171,Average of the Net Building Height,NA,2018,m,NUTS2016
IT,0.20654862614770061,Average of the Net Building Height,NA,2018,m,NUTS2016
LT,0.08179917900767328,Average of the Net Building Height,NA,2018,m,NUTS2016
LU,0.19752647146961738,Average of the Net Building Height,NA,2018,m,NUTS2016
BE3,0.22115937312827205,Average of the Net Building Height,NA,2018,m,NUTS2016
NL,0.370505292667389,Average of the Net Building Height,NA,2018,m,NUTS2016
NO,0.014066005855237318,Average of the Net Building Height,NA,2018,m,NUTS2016
CH0,0.17531828519701181,Average of the Net Building Height,NA,2018,m,NUTS2016
DE1,0.22389895542613458,Average of the Net Building Height,NA,2018,m,NUTS2016
CY0,0.1247894428001566,Average of the Net Building Height,NA,2018,m,NUTS2016
DEA,0.408365271280415,Average of the Net Building Height,NA,2018,m,NUTS2016
BG3,0.05487619492254812,Average of the Net Building Height,NA,2018,m,NUTS2016
LV,0.04997772183838359,Average of the Net Building Height,NA,2018,m,NUTS2016
ME,0.027701650955677375,Average of the Net Building Height,NA,2018,m,NUTS2016
MT,0.8967888189448441,Average of the Net Building Height,NA,2018,m,NUTS2016
MK,0.052492579319313504,Average of the Net Building Height,NA,2018,m,NUTS2016
DE7,0.2102957939495216,Average of the Net Building Height,NA,2018,m,NUTS2016
EL5,0.08044453621450662,Average of the Net Building Height,NA,2018,m,NUTS2016
