id,geo,obsvalue,indicator,freq,obstime,unit,geo_source
1526,RO316,4373.16,non-built-up,,2018,km2,NUTS2016
1527,PL428,7189.96,non-built-up,,2018,km2,NUTS2016
1528,PL431,5915.76,non-built-up,,2018,km2,NUTS2016
1529,TR5,73617.72,non-built-up,,2018,km2,NUTS2016
1530,RO317,5557.32,non-built-up,,2018,km2,NUTS2016
1531,RO321,78.68,non-built-up,,2018,km2,NUTS2016
1532,RS110,2808.12,non-built-up,,2018,km2,NUTS2016
1533,PL214,3531.2400000000002,non-built-up,,2018,km2,NUTS2016
1534,PL218,3182.4,non-built-up,,2018,km2,NUTS2016
1535,TRB,81226.16,non-built-up,,2018,km2,NUTS2016
1536,RO424,8356.2,non-built-up,,2018,km2,NUTS2016
1537,RS121,2291.7200000000003,non-built-up,,2018,km2,NUTS2016
1538,PT112,1029.04,non-built-up,,2018,km2,NUTS2016
1539,PT119,1221.0,non-built-up,,2018,km2,NUTS2016
1540,PT11A,1469.04,non-built-up,,2018,km2,NUTS2016
1541,PL416,5321.64,non-built-up,,2018,km2,NUTS2016
1542,TR72,59151.92,non-built-up,,2018,km2,NUTS2016
1543,TR81,9288.48,non-built-up,,2018,km2,NUTS2016
1544,RS122,4092.7200000000003,non-built-up,,2018,km2,NUTS2016
1545,RS123,3775.12,non-built-up,,2018,km2,NUTS2016
1546,RS124,2237.88,non-built-up,,2018,km2,NUTS2016
1547,PL811,5706.4400000000005,non-built-up,,2018,km2,NUTS2016
1548,HU331,8021.52,non-built-up,,2018,km2,NUTS2016
1549,HU332,5375.12,non-built-up,,2018,km2,NUTS2016
1550,PT16D,1367.52,non-built-up,,2018,km2,NUTS2016
1551,PL713,5547.28,non-built-up,,2018,km2,NUTS2016
1552,ITH36,1622.52,non-built-up,,2018,km2,NUTS2016
1553,ITH37,1487.8,non-built-up,,2018,km2,NUTS2016
1554,ITC13,810.4,non-built-up,,2018,km2,NUTS2016
1555,ITC14,2176.32,non-built-up,,2018,km2,NUTS2016
1556,PL228,1418.92,non-built-up,,2018,km2,NUTS2016
1557,PL229,739.92,non-built-up,,2018,km2,NUTS2016
1558,PL22A,231.8,non-built-up,,2018,km2,NUTS2016
1559,PL22B,1542.44,non-built-up,,2018,km2,NUTS2016
1560,PL821,5250.0,non-built-up,,2018,km2,NUTS2016
1561,PL822,4033.56,non-built-up,,2018,km2,NUTS2016
1562,ITI22,1997.68,non-built-up,,2018,km2,NUTS2016
1563,ITI31,2381.36,non-built-up,,2018,km2,NUTS2016
1564,ITI32,1750.32,non-built-up,,2018,km2,NUTS2016
1565,HU311,6887.04,non-built-up,,2018,km2,NUTS2016
1566,ITC15,1163.2,non-built-up,,2018,km2,NUTS2016
1567,PL426,4211.4400000000005,non-built-up,,2018,km2,NUTS2016
1568,PL427,10117.800000000001,non-built-up,,2018,km2,NUTS2016
1569,PL922,4977.88,non-built-up,,2018,km2,NUTS2016
1570,PL923,3134.36,non-built-up,,2018,km2,NUTS2016
1571,ITG16,2468.48,non-built-up,,2018,km2,NUTS2016
1572,ITG17,3174.48,non-built-up,,2018,km2,NUTS2016
1573,ITG18,1306.68,non-built-up,,2018,km2,NUTS2016
1574,ITC16,6456.08,non-built-up,,2018,km2,NUTS2016
1575,HU312,3454.8,non-built-up,,2018,km2,NUTS2016
1576,PT16J,6054.36,non-built-up,,2018,km2,NUTS2016
1577,PT170,2214.68,non-built-up,,2018,km2,NUTS2016
1578,ITH41,2058.8,non-built-up,,2018,km2,NUTS2016
1579,ITH42,4458.64,non-built-up,,2018,km2,NUTS2016
1580,HU313,2435.7200000000003,non-built-up,,2018,km2,NUTS2016
1581,ITC17,1357.56,non-built-up,,2018,km2,NUTS2016
1582,PL518,6046.68,non-built-up,,2018,km2,NUTS2016
1583,PL714,5272.56,non-built-up,,2018,km2,NUTS2016
1584,PL823,3140.96,non-built-up,,2018,km2,NUTS2016
1585,ITI33,2583.4,non-built-up,,2018,km2,NUTS2016
1586,ITI34,1122.76,non-built-up,,2018,km2,NUTS2016
1587,ITI35,766.88,non-built-up,,2018,km2,NUTS2016
1588,ITI41,3413.7200000000003,non-built-up,,2018,km2,NUTS2016
1589,ITC18,3274.28,non-built-up,,2018,km2,NUTS2016
1590,HU321,5912.92,non-built-up,,2018,km2,NUTS2016
1591,PL523,3907.44,non-built-up,,2018,km2,NUTS2016
1592,PL924,6184.4400000000005,non-built-up,,2018,km2,NUTS2016
1593,ITG19,1882.92,non-built-up,,2018,km2,NUTS2016
1594,ITG25,4094.32,non-built-up,,2018,km2,NUTS2016
1595,HU322,5339.0,non-built-up,,2018,km2,NUTS2016
1596,IE042,13789.0,non-built-up,,2018,km2,NUTS2016
1597,PL524,4977.32,non-built-up,,2018,km2,NUTS2016
1598,PL613,2632.68,non-built-up,,2018,km2,NUTS2016
1599,PL715,3790.8,non-built-up,,2018,km2,NUTS2016
1600,PL721,4617.56,non-built-up,,2018,km2,NUTS2016
1601,ITH43,336.52,non-built-up,,2018,km2,NUTS2016
1602,ITH44,162.44,non-built-up,,2018,km2,NUTS2016
1603,ITH51,2401.68,non-built-up,,2018,km2,NUTS2016
1604,ITH52,3205.12,non-built-up,,2018,km2,NUTS2016
1605,PL617,3784.2400000000002,non-built-up,,2018,km2,NUTS2016
1606,PL618,3204.04,non-built-up,,2018,km2,NUTS2016
1607,PL824,4060.64,non-built-up,,2018,km2,NUTS2016
1608,ITI42,2632.84,non-built-up,,2018,km2,NUTS2016
1609,ITI43,4357.16,non-built-up,,2018,km2,NUTS2016
1610,PL619,3409.2000000000003,non-built-up,,2018,km2,NUTS2016
1611,PL925,5689.4800000000005,non-built-up,,2018,km2,NUTS2016
1612,ITG26,3827.7200000000003,non-built-up,,2018,km2,NUTS2016
1613,ITG27,4271.92,non-built-up,,2018,km2,NUTS2016
1614,ITH53,2029.52,non-built-up,,2018,km2,NUTS2016
1615,PL622,10003.44,non-built-up,,2018,km2,NUTS2016
1616,PT16E,3977.1600000000003,non-built-up,,2018,km2,NUTS2016
1617,PT16F,2195.84,non-built-up,,2018,km2,NUTS2016
1618,PT16G,2975.4,non-built-up,,2018,km2,NUTS2016
1619,ITH54,2374.56,non-built-up,,2018,km2,NUTS2016
1620,ITH55,3317.28,non-built-up,,2018,km2,NUTS2016
1621,ITI44,1882.96,non-built-up,,2018,km2,NUTS2016
1622,PL634,3983.64,non-built-up,,2018,km2,NUTS2016
1623,PL636,5091.64,non-built-up,,2018,km2,NUTS2016
1624,PL722,6221.72,non-built-up,,2018,km2,NUTS2016
1625,ITI45,2880.76,non-built-up,,2018,km2,NUTS2016
1626,LI000,140.8,non-built-up,,2018,km2,NUTS2016
1627,ITG28,2910.12,non-built-up,,2018,km2,NUTS2016
1628,ITH56,2422.28,non-built-up,,2018,km2,NUTS2016
1629,PL637,3966.2000000000003,non-built-up,,2018,km2,NUTS2016
1630,PL638,3901.48,non-built-up,,2018,km2,NUTS2016
1631,PL711,159.56,non-built-up,,2018,km2,NUTS2016
1632,PL841,4878.84,non-built-up,,2018,km2,NUTS2016
1633,ITG29,3249.4,non-built-up,,2018,km2,NUTS2016
1634,ITH57,1644.0,non-built-up,,2018,km2,NUTS2016
1635,IE053,11730.32,non-built-up,,2018,km2,NUTS2016
1636,IE061,630.52,non-built-up,,2018,km2,NUTS2016
1637,ITF45,2242.88,non-built-up,,2018,km2,NUTS2016
1638,PL621,7063.4800000000005,non-built-up,,2018,km2,NUTS2016
1639,PL926,2323.8,non-built-up,,2018,km2,NUTS2016
1640,PT111,2018.24,non-built-up,,2018,km2,NUTS2016
1641,ITH58,2173.52,non-built-up,,2018,km2,NUTS2016
1642,ITH59,729.4,non-built-up,,2018,km2,NUTS2016
1643,ITC20,3186.0,non-built-up,,2018,km2,NUTS2016
1644,ITC31,1051.28,non-built-up,,2018,km2,NUTS2016
1645,ITC32,1416.48,non-built-up,,2018,km2,NUTS2016
1646,PL623,6184.24,non-built-up,,2018,km2,NUTS2016
1647,PL633,268.48,non-built-up,,2018,km2,NUTS2016
1648,PL712,1960.04,non-built-up,,2018,km2,NUTS2016
1649,PT181,5109.24,non-built-up,,2018,km2,NUTS2016
1650,PT184,8443.24,non-built-up,,2018,km2,NUTS2016
1651,PL213,182.24,non-built-up,,2018,km2,NUTS2016
1652,ITH10,7188.08,non-built-up,,2018,km2,NUTS2016
1653,HU323,5579.4800000000005,non-built-up,,2018,km2,NUTS2016
1654,PL815,5250.96,non-built-up,,2018,km2,NUTS2016
1655,HU233,3558.8,non-built-up,,2018,km2,NUTS2016
1656,ITC12,1979.76,non-built-up,,2018,km2,NUTS2016
1657,IE062,6490.16,non-built-up,,2018,km2,NUTS2016
1658,PL921,5343.6,non-built-up,,2018,km2,NUTS2016
1659,PT16B,1944.32,non-built-up,,2018,km2,NUTS2016
1660,LT011,9280.960000000001,non-built-up,,2018,km2,NUTS2016
1661,ITG14,2803.8,non-built-up,,2018,km2,NUTS2016
1662,ITG15,1991.92,non-built-up,,2018,km2,NUTS2016
1663,IE052,6822.68,non-built-up,,2018,km2,NUTS2016
1664,ITC33,1666.2,non-built-up,,2018,km2,NUTS2016
1665,ITC34,797.96,non-built-up,,2018,km2,NUTS2016
1666,ITC41,880.28,non-built-up,,2018,km2,NUTS2016
1667,UKG12,1513.16,non-built-up,,2018,km2,NUTS2016
1668,UKG13,1752.96,non-built-up,,2018,km2,NUTS2016
1669,UKG21,233.76,non-built-up,,2018,km2,NUTS2016
1670,UKF22,2205.7200000000003,non-built-up,,2018,km2,NUTS2016
1671,UKF24,1244.2,non-built-up,,2018,km2,NUTS2016
1672,UKF25,875.64,non-built-up,,2018,km2,NUTS2016
1673,SE313,19566.2,non-built-up,,2018,km2,NUTS2016
1674,UKM61,12987.04,non-built-up,,2018,km2,NUTS2016
1675,UKM62,7822.12,non-built-up,,2018,km2,NUTS2016
1676,UKM63,14408.16,non-built-up,,2018,km2,NUTS2016
1677,TR521,40026.6,non-built-up,,2018,km2,NUTS2016
1678,TR522,8802.84,non-built-up,,2018,km2,NUTS2016
1679,TR611,19710.4,non-built-up,,2018,km2,NUTS2016
1680,TR612,8828.0,non-built-up,,2018,km2,NUTS2016
1681,TR833,12608.6,non-built-up,,2018,km2,NUTS2016
1682,TR834,5600.84,non-built-up,,2018,km2,NUTS2016
1683,TR901,4525.0,non-built-up,,2018,km2,NUTS2016
1684,TR902,5829.16,non-built-up,,2018,km2,NUTS2016
1685,TR903,6727.28,non-built-up,,2018,km2,NUTS2016
1686,UKM92,6320.84,non-built-up,,2018,km2,NUTS2016
1687,TRC12,7422.52,non-built-up,,2018,km2,NUTS2016
1688,TRC13,1329.32,non-built-up,,2018,km2,NUTS2016
1689,TRC21,18921.4,non-built-up,,2018,km2,NUTS2016
1690,TRC22,14976.880000000001,non-built-up,,2018,km2,NUTS2016
1691,TRC31,8562.36,non-built-up,,2018,km2,NUTS2016
1692,UKD36,198.64000000000001,non-built-up,,2018,km2,NUTS2016
1693,UKD37,267.04,non-built-up,,2018,km2,NUTS2016
1694,UKD41,103.4,non-built-up,,2018,km2,NUTS2016
1695,UKD42,8.2,non-built-up,,2018,km2,NUTS2016
1696,UKD44,777.9200000000001,non-built-up,,2018,km2,NUTS2016
1697,UKE21,218.08,non-built-up,,2018,km2,NUTS2016
1698,UKE22,7703.88,non-built-up,,2018,km2,NUTS2016
1699,UKF30,5549.52,non-built-up,,2018,km2,NUTS2016
1700,UKG11,2057.56,non-built-up,,2018,km2,NUTS2016
1701,TR613,7033.16,non-built-up,,2018,km2,NUTS2016
1702,TR621,13657.44,non-built-up,,2018,km2,NUTS2016
1703,TR622,14946.28,non-built-up,,2018,km2,NUTS2016
1704,TR631,5317.28,non-built-up,,2018,km2,NUTS2016
1705,TR632,14265.36,non-built-up,,2018,km2,NUTS2016
1706,TR904,3915.96,non-built-up,,2018,km2,NUTS2016
1707,TR905,7335.6,non-built-up,,2018,km2,NUTS2016
1708,TR906,6406.12,non-built-up,,2018,km2,NUTS2016
1709,TRA11,25186.600000000002,non-built-up,,2018,km2,NUTS2016
1710,TRC32,4592.0,non-built-up,,2018,km2,NUTS2016
1711,TRC33,6944.84,non-built-up,,2018,km2,NUTS2016
1712,TRC34,5437.72,non-built-up,,2018,km2,NUTS2016
1713,UKC11,211.88,non-built-up,,2018,km2,NUTS2016
1714,UKC12,217.48000000000002,non-built-up,,2018,km2,NUTS2016
1715,UKC13,166.16,non-built-up,,2018,km2,NUTS2016
1716,UKD45,879.6,non-built-up,,2018,km2,NUTS2016
1717,UKD46,406.32,non-built-up,,2018,km2,NUTS2016
1718,UKD47,468.88,non-built-up,,2018,km2,NUTS2016
1719,UKD61,122.08,non-built-up,,2018,km2,NUTS2016
1720,UKE31,937.9200000000001,non-built-up,,2018,km2,NUTS2016
1721,UKE32,250.64000000000001,non-built-up,,2018,km2,NUTS2016
1722,UKE41,256.12,non-built-up,,2018,km2,NUTS2016
1723,UKE42,369.16,non-built-up,,2018,km2,NUTS2016
1724,UKE44,606.44,non-built-up,,2018,km2,NUTS2016
1725,SI033,1000.76,non-built-up,,2018,km2,NUTS2016
1726,SI034,2145.0,non-built-up,,2018,km2,NUTS2016
1727,SI035,458.92,non-built-up,,2018,km2,NUTS2016
1728,TR633,3093.52,non-built-up,,2018,km2,NUTS2016
1729,TR711,4501.28,non-built-up,,2018,km2,NUTS2016
1730,TR712,7840.4800000000005,non-built-up,,2018,km2,NUTS2016
1731,TR713,7275.52,non-built-up,,2018,km2,NUTS2016
1732,TR714,5289.400000000001,non-built-up,,2018,km2,NUTS2016
1733,TR715,6460.72,non-built-up,,2018,km2,NUTS2016
1734,TR721,16829.96,non-built-up,,2018,km2,NUTS2016
1735,SE311,21754.88,non-built-up,,2018,km2,NUTS2016
1736,SE321,22928.64,non-built-up,,2018,km2,NUTS2016
1737,UKL16,420.32,non-built-up,,2018,km2,NUTS2016
1738,UKL17,597.76,non-built-up,,2018,km2,NUTS2016
1739,UKC14,2056.56,non-built-up,,2018,km2,NUTS2016
1740,UKC21,4875.16,non-built-up,,2018,km2,NUTS2016
1741,UKL18,313.6,non-built-up,,2018,km2,NUTS2016
1742,UKL21,944.36,non-built-up,,2018,km2,NUTS2016
1743,UKN07,1303.2,non-built-up,,2018,km2,NUTS2016
1744,UKK42,30.36,non-built-up,,2018,km2,NUTS2016
1745,UKE45,237.96,non-built-up,,2018,km2,NUTS2016
1746,UKF11,23.52,non-built-up,,2018,km2,NUTS2016
1747,UKF12,405.08,non-built-up,,2018,km2,NUTS2016
1748,UKF13,1847.8,non-built-up,,2018,km2,NUTS2016
1749,UKH23,1334.88,non-built-up,,2018,km2,NUTS2016
1750,UKH24,418.44,non-built-up,,2018,km2,NUTS2016
1751,UKH25,624.52,non-built-up,,2018,km2,NUTS2016
1752,UKH31,10.8,non-built-up,,2018,km2,NUTS2016
1753,UKH32,114.28,non-built-up,,2018,km2,NUTS2016
1754,UKL24,5081.6,non-built-up,,2018,km2,NUTS2016
1755,TR722,28421.440000000002,non-built-up,,2018,km2,NUTS2016
1756,TR723,13900.52,non-built-up,,2018,km2,NUTS2016
1757,TR811,3204.08,non-built-up,,2018,km2,NUTS2016
1758,TR812,4041.28,non-built-up,,2018,km2,NUTS2016
1759,TR813,2043.1200000000001,non-built-up,,2018,km2,NUTS2016
1760,SE322,54012.24,non-built-up,,2018,km2,NUTS2016
1761,SI036,900.88,non-built-up,,2018,km2,NUTS2016
1762,UKJ14,2355.56,non-built-up,,2018,km2,NUTS2016
1763,UKJ21,44.84,non-built-up,,2018,km2,NUTS2016
1764,UKJ22,1545.68,non-built-up,,2018,km2,NUTS2016
1765,UKM50,6277.28,non-built-up,,2018,km2,NUTS2016
1766,UKC22,224.4,non-built-up,,2018,km2,NUTS2016
1767,UKC23,71.28,non-built-up,,2018,km2,NUTS2016
1768,UKD11,1975.44,non-built-up,,2018,km2,NUTS2016
1769,UKD33,29.92,non-built-up,,2018,km2,NUTS2016
1770,SI037,2572.08,non-built-up,,2018,km2,NUTS2016
1771,SE312,30221.920000000002,non-built-up,,2018,km2,NUTS2016
1772,UKK13,2406.68,non-built-up,,2018,km2,NUTS2016
1773,UKK14,172.68,non-built-up,,2018,km2,NUTS2016
1774,UKL22,354.24,non-built-up,,2018,km2,NUTS2016
1775,UKF14,18.92,non-built-up,,2018,km2,NUTS2016
1776,UKF15,1298.8,non-built-up,,2018,km2,NUTS2016
1777,UKF16,505.40000000000003,non-built-up,,2018,km2,NUTS2016
1778,UKF21,18.080000000000002,non-built-up,,2018,km2,NUTS2016
1779,SK023,5924.32,non-built-up,,2018,km2,NUTS2016
1780,SI038,1421.96,non-built-up,,2018,km2,NUTS2016
1781,UKL14,5534.64,non-built-up,,2018,km2,NUTS2016
1782,UKK41,29.12,non-built-up,,2018,km2,NUTS2016
1783,UKM65,997.6,non-built-up,,2018,km2,NUTS2016
1784,TR821,13063.24,non-built-up,,2018,km2,NUTS2016
1785,TR822,7417.56,non-built-up,,2018,km2,NUTS2016
1786,TR823,5781.08,non-built-up,,2018,km2,NUTS2016
1787,TR831,9183.0,non-built-up,,2018,km2,NUTS2016
1788,TR832,9926.880000000001,non-built-up,,2018,km2,NUTS2016
1789,SI041,2142.16,non-built-up,,2018,km2,NUTS2016
1790,SI042,2047.8,non-built-up,,2018,km2,NUTS2016
1791,UKL23,827.24,non-built-up,,2018,km2,NUTS2016
1792,TR424,8246.960000000001,non-built-up,,2018,km2,NUTS2016
1793,TR425,745.92,non-built-up,,2018,km2,NUTS2016
1794,TR510,24788.28,non-built-up,,2018,km2,NUTS2016
1795,TR322,11555.6,non-built-up,,2018,km2,NUTS2016
1796,TRB21,20401.24,non-built-up,,2018,km2,NUTS2016
1797,UKD12,4598.96,non-built-up,,2018,km2,NUTS2016
1798,UKD34,97.84,non-built-up,,2018,km2,NUTS2016
1799,UKD35,120.28,non-built-up,,2018,km2,NUTS2016
1800,SI043,2261.84,non-built-up,,2018,km2,NUTS2016
1801,SE331,59091.32,non-built-up,,2018,km2,NUTS2016
1802,SE332,105736.88,non-built-up,,2018,km2,NUTS2016
1803,TRB22,8013.72,non-built-up,,2018,km2,NUTS2016
1804,TRB23,8814.16,non-built-up,,2018,km2,NUTS2016
1805,TRB24,6957.6,non-built-up,,2018,km2,NUTS2016
1806,TRC11,6587.24,non-built-up,,2018,km2,NUTS2016
1807,RO111,7212.04,non-built-up,,2018,km2,NUTS2016
1808,RO112,5198.28,non-built-up,,2018,km2,NUTS2016
1809,SK041,8619.12,non-built-up,,2018,km2,NUTS2016
1810,SE231,5555.68,non-built-up,,2018,km2,NUTS2016
1811,SE232,28147.2,non-built-up,,2018,km2,NUTS2016
1812,RO211,6296.360000000001,non-built-up,,2018,km2,NUTS2016
1813,RO212,4750.84,non-built-up,,2018,km2,NUTS2016
1814,SK021,3842.52,non-built-up,,2018,km2,NUTS2016
1815,SE123,12054.4,non-built-up,,2018,km2,NUTS2016
1816,RO226,4644.76,non-built-up,,2018,km2,NUTS2016
1817,RO311,6501.84,non-built-up,,2018,km2,NUTS2016
1818,SK042,6401.24,non-built-up,,2018,km2,NUTS2016
1819,TR213,6404.68,non-built-up,,2018,km2,NUTS2016
1820,SE124,9534.12,non-built-up,,2018,km2,NUTS2016
1821,SE125,5569.36,non-built-up,,2018,km2,NUTS2016
1822,RO414,5225.28,non-built-up,,2018,km2,NUTS2016
1823,RO415,5527.400000000001,non-built-up,,2018,km2,NUTS2016
1824,TR221,14059.92,non-built-up,,2018,km2,NUTS2016
1825,RO113,6407.64,non-built-up,,2018,km2,NUTS2016
1826,TR323,12151.24,non-built-up,,2018,km2,NUTS2016
1827,SE221,2954.48,non-built-up,,2018,km2,NUTS2016
1828,RO213,5116.2,non-built-up,,2018,km2,NUTS2016
1829,SK022,4212.64,non-built-up,,2018,km2,NUTS2016
1830,TR412,13707.32,non-built-up,,2018,km2,NUTS2016
1831,TR413,4250.84,non-built-up,,2018,km2,NUTS2016
1832,TR421,3264.48,non-built-up,,2018,km2,NUTS2016
1833,SE211,11565.28,non-built-up,,2018,km2,NUTS2016
1834,RO312,4908.0,non-built-up,,2018,km2,NUTS2016
1835,RO313,3797.36,non-built-up,,2018,km2,NUTS2016
1836,TR100,4400.12,non-built-up,,2018,km2,NUTS2016
1837,TR211,6145.32,non-built-up,,2018,km2,NUTS2016
1838,TR212,5781.08,non-built-up,,2018,km2,NUTS2016
1839,SE224,10748.24,non-built-up,,2018,km2,NUTS2016
1840,SE110,6531.12,non-built-up,,2018,km2,NUTS2016
1841,RO421,7480.16,non-built-up,,2018,km2,NUTS2016
1842,RO422,8399.72,non-built-up,,2018,km2,NUTS2016
1843,TR222,9525.08,non-built-up,,2018,km2,NUTS2016
1844,TR331,12978.6,non-built-up,,2018,km2,NUTS2016
1845,TR332,14477.84,non-built-up,,2018,km2,NUTS2016
1846,RO114,6069.52,non-built-up,,2018,km2,NUTS2016
1847,RO115,4220.24,non-built-up,,2018,km2,NUTS2016
1848,TR333,11874.800000000001,non-built-up,,2018,km2,NUTS2016
1849,TR334,5273.0,non-built-up,,2018,km2,NUTS2016
1850,TR411,10486.48,non-built-up,,2018,km2,NUTS2016
1851,TRA12,11681.32,non-built-up,,2018,km2,NUTS2016
1852,TRA13,3720.48,non-built-up,,2018,km2,NUTS2016
1853,SE121,8464.36,non-built-up,,2018,km2,NUTS2016
1854,RO214,5625.72,non-built-up,,2018,km2,NUTS2016
1855,RO215,8150.72,non-built-up,,2018,km2,NUTS2016
1856,TRA21,11300.0,non-built-up,,2018,km2,NUTS2016
1857,TRA22,9865.64,non-built-up,,2018,km2,NUTS2016
1858,TRA23,3442.32,non-built-up,,2018,km2,NUTS2016
1859,TRA24,5093.4400000000005,non-built-up,,2018,km2,NUTS2016
1860,UKD62,1020.64,non-built-up,,2018,km2,NUTS2016
1861,PT187,7271.12,non-built-up,,2018,km2,NUTS2016
1862,RO124,6478.16,non-built-up,,2018,km2,NUTS2016
1863,RO314,3370.04,non-built-up,,2018,km2,NUTS2016
1864,RO315,4298.84,non-built-up,,2018,km2,NUTS2016
1865,UKD63,778.76,non-built-up,,2018,km2,NUTS2016
1866,UKD71,184.76,non-built-up,,2018,km2,NUTS2016
1867,UKD72,26.080000000000002,non-built-up,,2018,km2,NUTS2016
1868,TR321,7589.92,non-built-up,,2018,km2,NUTS2016
1869,RO222,5858.96,non-built-up,,2018,km2,NUTS2016
1870,RO223,6797.16,non-built-up,,2018,km2,NUTS2016
1871,RO423,6906.12,non-built-up,,2018,km2,NUTS2016
1872,RO116,3721.96,non-built-up,,2018,km2,NUTS2016
1873,TR310,11176.72,non-built-up,,2018,km2,NUTS2016
1874,TRB11,11979.28,non-built-up,,2018,km2,NUTS2016
1875,RO322,1322.1200000000001,non-built-up,,2018,km2,NUTS2016
1876,RO411,7092.52,non-built-up,,2018,km2,NUTS2016
1877,RO121,6073.24,non-built-up,,2018,km2,NUTS2016
1878,SI031,1243.84,non-built-up,,2018,km2,NUTS2016
1879,TRB12,9231.64,non-built-up,,2018,km2,NUTS2016
1880,TRB13,8220.16,non-built-up,,2018,km2,NUTS2016
1881,TRB14,7608.360000000001,non-built-up,,2018,km2,NUTS2016
1882,UKD73,90.4,non-built-up,,2018,km2,NUTS2016
1883,UKD74,83.2,non-built-up,,2018,km2,NUTS2016
1884,UKE11,14.6,non-built-up,,2018,km2,NUTS2016
1885,PT200,2212.36,non-built-up,,2018,km2,NUTS2016
1886,PT300,23.8,non-built-up,,2018,km2,NUTS2016
1887,SI032,1984.88,non-built-up,,2018,km2,NUTS2016
1888,SI044,982.36,non-built-up,,2018,km2,NUTS2016
1889,UKE12,2238.2000000000003,non-built-up,,2018,km2,NUTS2016
1890,UKE13,896.5600000000001,non-built-up,,2018,km2,NUTS2016
1891,TR422,4644.52,non-built-up,,2018,km2,NUTS2016
1892,TR423,2473.84,non-built-up,,2018,km2,NUTS2016
1893,RO125,6457.4400000000005,non-built-up,,2018,km2,NUTS2016
1894,RO126,5281.36,non-built-up,,2018,km2,NUTS2016
1895,SK010,1830.4,non-built-up,,2018,km2,NUTS2016
1896,SK031,6480.68,non-built-up,,2018,km2,NUTS2016
1897,SE214,3120.04,non-built-up,,2018,km2,NUTS2016
1898,RO224,4211.72,non-built-up,,2018,km2,NUTS2016
1899,RO225,8326.92,non-built-up,,2018,km2,NUTS2016
1900,SK032,9114.72,non-built-up,,2018,km2,NUTS2016
1901,SE212,9319.08,non-built-up,,2018,km2,NUTS2016
1902,RO412,5370.08,non-built-up,,2018,km2,NUTS2016
1903,RO413,4799.32,non-built-up,,2018,km2,NUTS2016
1904,UKM83,499.24,non-built-up,,2018,km2,NUTS2016
1905,UKM84,370.56,non-built-up,,2018,km2,NUTS2016
1906,TR33,44604.24,non-built-up,,2018,km2,NUTS2016
1907,TR41,28444.64,non-built-up,,2018,km2,NUTS2016
1908,UKG23,35.52,non-built-up,,2018,km2,NUTS2016
1909,UKG31,69.96000000000001,non-built-up,,2018,km2,NUTS2016
1910,UKH36,748.04,non-built-up,,2018,km2,NUTS2016
1911,UKH37,236.68,non-built-up,,2018,km2,NUTS2016
1912,UKI31,4.64,non-built-up,,2018,km2,NUTS2016
1913,UKI32,4.5600000000000005,non-built-up,,2018,km2,NUTS2016
1914,UKI33,3.36,non-built-up,,2018,km2,NUTS2016
1915,UKI34,7.04,non-built-up,,2018,km2,NUTS2016
1916,UKI41,8.2,non-built-up,,2018,km2,NUTS2016
1917,UKI42,2.32,non-built-up,,2018,km2,NUTS2016
1918,UKJ28,780.08,non-built-up,,2018,km2,NUTS2016
1919,UKJ31,11.64,non-built-up,,2018,km2,NUTS2016
1920,UKJ32,10.48,non-built-up,,2018,km2,NUTS2016
1921,UKJ34,328.52,non-built-up,,2018,km2,NUTS2016
1922,UKJ35,120.04,non-built-up,,2018,km2,NUTS2016
1923,UKM94,1172.48,non-built-up,,2018,km2,NUTS2016
1924,UKM95,1661.6000000000001,non-built-up,,2018,km2,NUTS2016
1925,UKN06,65.44,non-built-up,,2018,km2,NUTS2016
1926,UKN09,396.48,non-built-up,,2018,km2,NUTS2016
1927,UKN10,1177.48,non-built-up,,2018,km2,NUTS2016
1928,UKM82,59.76,non-built-up,,2018,km2,NUTS2016
1929,UKH14,3489.04,non-built-up,,2018,km2,NUTS2016
1930,UKH15,658.52,non-built-up,,2018,km2,NUTS2016
1931,TR22,23585.0,non-built-up,,2018,km2,NUTS2016
1932,TR21,18331.08,non-built-up,,2018,km2,NUTS2016
1933,UKJ11,1010.08,non-built-up,,2018,km2,NUTS2016
1934,UKJ12,232.16,non-built-up,,2018,km2,NUTS2016
1935,UKJ13,1371.08,non-built-up,,2018,km2,NUTS2016
1936,UKM91,4663.8,non-built-up,,2018,km2,NUTS2016
1937,UKM93,1615.56,non-built-up,,2018,km2,NUTS2016
1938,UKJ46,819.04,non-built-up,,2018,km2,NUTS2016
1939,UKK11,32.04,non-built-up,,2018,km2,NUTS2016
1940,UKK12,1007.36,non-built-up,,2018,km2,NUTS2016
1941,EE007,3926.88,non-built-up,,2018,km2,NUTS2016
1942,TR61,35571.56,non-built-up,,2018,km2,NUTS2016
1943,TR62,28603.72,non-built-up,,2018,km2,NUTS2016
1944,UKL12,2477.12,non-built-up,,2018,km2,NUTS2016
1945,UKL13,1876.8400000000001,non-built-up,,2018,km2,NUTS2016
1946,UKM66,1452.72,non-built-up,,2018,km2,NUTS2016
1947,UKM71,2149.48,non-built-up,,2018,km2,NUTS2016
1948,UKM72,1333.64,non-built-up,,2018,km2,NUTS2016
1949,UKH34,1122.6000000000001,non-built-up,,2018,km2,NUTS2016
1950,UKH35,904.16,non-built-up,,2018,km2,NUTS2016
1951,UKJ25,753.52,non-built-up,,2018,km2,NUTS2016
