date,unit,gap_model_scale,is_pre,is_post
2020-10-01,GR->DE,186.85393474000603,1,0
2020-11-01,GR->DE,219.38261453867517,1,0
2020-12-01,GR->DE,329.04736834037385,1,0
2021-01-01,GR->DE,247.90754679277438,1,0
2021-02-01,GR->DE,-291.35226795854624,1,0
2021-03-01,GR->DE,498.33866736368896,1,0
2021-04-01,GR->DE,554.284912323659,1,0
2021-05-01,GR->DE,1224.935219222654,1,0
2021-06-01,GR->DE,1502.3756766525619,1,0
2021-07-01,GR->DE,1550.4794106840154,1,0
2021-08-01,GR->DE,942.034711485657,1,0
2021-09-01,GR->DE,1394.5851403234278,1,0
2021-10-01,GR->DE,1209.9330655041326,1,0
2021-11-01,GR->DE,1023.9429419834887,1,0
2021-12-01,GR->DE,1066.2338558269657,0,1
2022-01-01,GR->DE,1157.4827072499083,0,1
2022-02-01,GR->DE,392.4068245795752,0,1
2022-03-01,GR->DE,216.07531913027879,0,1
2022-04-01,GR->DE,444.53936012684153,0,1
2022-05-01,GR->DE,268.7784053531286,0,1
2022-06-01,GR->DE,57.2495542484171,0,1
2022-07-01,GR->DE,382.20999995773946,0,1
2022-08-01,GR->DE,256.0091164102673,0,1
2022-09-01,GR->DE,-127.72937114844308,0,1
2022-10-01,GR->DE,89.08965236245967,0,1
2022-11-01,GR->DE,91.83304757363021,0,1
2022-12-01,GR->DE,451.45521098485233,0,1
2019-01-01,IN->DE,-317.63463894815413,1,0
2019-02-01,IN->DE,-86.36024111970573,1,0
2019-03-01,IN->DE,937.4560447393342,1,0
2019-04-01,IN->DE,190.4106677911118,1,0
2019-05-01,IN->DE,-338.8431700487695,1,0
2019-06-01,IN->DE,-396.56044842898837,1,0
2019-07-01,IN->DE,-899.7570257266057,1,0
2019-08-01,IN->DE,-345.2232593887179,1,0
2019-09-01,IN->DE,2181.2043430270464,1,0
2019-10-01,IN->DE,1814.5131233464053,1,0
2019-11-01,IN->DE,-471.08620993195746,1,0
2019-12-01,IN->DE,-656.8044589678921,1,0
2020-01-01,IN->DE,-326.78378881761046,1,0
2020-02-01,IN->DE,253.0105696671485,1,0
2020-03-01,IN->DE,-280.593211173044,1,0
2020-04-01,IN->DE,-533.9226173448916,1,0
2020-05-01,IN->DE,-428.3095490209887,1,0
2020-06-01,IN->DE,-290.00023347363583,1,0
2020-07-01,IN->DE,-292.0988421931125,1,0
2020-08-01,IN->DE,-630.7077854902705,1,0
2020-09-01,IN->DE,-729.9613412274407,1,0
2020-10-01,IN->DE,-1021.5055535808033,1,0
2020-11-01,IN->DE,-186.70771543740648,1,0
2020-12-01,IN->DE,-111.57879585174214,1,0
2021-01-01,IN->DE,1.9363095526175584,1,0
2021-02-01,IN->DE,454.5121696026972,1,0
2021-03-01,IN->DE,1140.509020775724,1,0
2021-04-01,IN->DE,133.91984560844026,1,0
2021-05-01,IN->DE,464.4751193088607,1,0
2021-06-01,IN->DE,490.1817538597654,1,0
2021-07-01,IN->DE,-631.2371677099106,1,0
