date,unit,gap_model_scale,is_pre,is_post
2019-09-01,ES->DE,-0.16739817214520958,1,0
2019-10-01,ES->DE,-0.196874177570578,1,0
2019-11-01,ES->DE,-0.15285497924785219,1,0
2019-12-01,ES->DE,-0.03992832004906699,1,0
2020-01-01,ES->DE,-0.14090636102550835,1,0
2020-02-01,ES->DE,-0.13855219524683093,1,0
2020-03-01,ES->DE,0.13364852501058522,1,0
2020-04-01,ES->DE,0.08269629754888541,1,0
2020-05-01,ES->DE,0.27261611422623133,1,0
2020-06-01,ES->DE,0.11215968039232127,1,0
2020-07-01,ES->DE,0.15919583806698423,1,0
2020-08-01,ES->DE,-0.029145610120266063,1,0
2020-09-01,ES->DE,0.07529080851333614,1,0
2020-10-01,ES->DE,0.111142347213387,1,0
2020-11-01,ES->DE,0.08431262198910972,1,0
2020-12-01,ES->DE,0.09078433215599002,1,0
2021-01-01,ES->DE,0.10019027510358125,1,0
2021-02-01,ES->DE,0.014519104417838768,1,0
2021-03-01,ES->DE,0.02982197710582213,1,0
2021-04-01,ES->DE,-0.00039564721544405046,1,0
2021-05-01,ES->DE,-0.12448470585470517,1,0
2021-06-01,ES->DE,0.05214234281357122,1,0
2021-07-01,ES->DE,-0.11949294642978625,1,0
2021-08-01,ES->DE,-0.03410195129110871,1,0
2021-09-01,ES->DE,0.07185551397848933,1,0
2021-10-01,ES->DE,-0.084905352376488,1,0
2021-11-01,ES->DE,-0.2235733599977543,1,0
2021-12-01,ES->DE,0.019145044329285987,0,1
2022-01-01,ES->DE,-0.057300888156921914,0,1
2022-02-01,ES->DE,-0.12111670872465297,0,1
2022-03-01,ES->DE,-0.2132469644714705,0,1
2022-04-01,ES->DE,-0.12082991797295506,0,1
2022-05-01,ES->DE,0.017448459333937016,0,1
2022-06-01,ES->DE,0.10440882125971385,0,1
2022-07-01,ES->DE,-0.29468588409941177,0,1
2022-08-01,ES->DE,-0.27779310506769583,0,1
2022-09-01,ES->DE,-0.3414983475789555,0,1
2022-10-01,ES->DE,-0.5263354103554834,0,1
2022-11-01,ES->DE,-0.4398317913326757,0,1
2022-12-01,ES->DE,-0.45598634611901545,0,1
2019-01-01,GR->DE,-0.0016291509769734702,1,0
2019-02-01,GR->DE,-0.16079444391552133,1,0
2019-03-01,GR->DE,-0.32577965896792893,1,0
2019-04-01,GR->DE,-0.12900063839050357,1,0
2019-05-01,GR->DE,-0.27403381231569224,1,0
2019-06-01,GR->DE,-0.26067023084929186,1,0
2019-07-01,GR->DE,-0.31775765750349994,1,0
2019-08-01,GR->DE,-0.3001791487760226,1,0
2019-09-01,GR->DE,-0.22088461700973205,1,0
2019-10-01,GR->DE,-0.15050204730528804,1,0
2019-11-01,GR->DE,-0.06383978429994386,1,0
2019-12-01,GR->DE,0.0708031069550854,1,0
2020-01-01,GR->DE,-0.20076194240232326,1,0
2020-02-01,GR->DE,-0.15645997208473794,1,0
2020-03-01,GR->DE,-0.26758305714216046,1,0
2020-04-01,GR->DE,-0.47151256510372797,1,0
2020-05-01,GR->DE,-0.4399014972661446,1,0
2020-06-01,GR->DE,-0.2995860625655187,1,0
2020-07-01,GR->DE,0.16870577111810103,1,0
2020-08-01,GR->DE,0.1027451013665841,1,0
2020-09-01,GR->DE,0.18206097417164813,1,0
2020-10-01,GR->DE,0.22637440923564167,1,0
2020-11-01,GR->DE,0.19980711088938286,1,0
2020-12-01,GR->DE,0.1660524557178782,1,0
2021-01-01,GR->DE,0.14643795515194657,1,0
2021-02-01,GR->DE,-0.14139459280394906,1,0
2021-03-01,GR->DE,0.19260561877220095,1,0
2021-04-01,GR->DE,0.36183043083581623,1,0
2021-05-01,GR->DE,0.4809395240096235,1,0
2021-06-01,GR->DE,0.6478447294199219,1,0
2021-07-01,GR->DE,0.5434546574440322,1,0
2021-08-01,GR->DE,0.3988169329573523,1,0
2021-09-01,GR->DE,0.509414135492821,1,0
2021-10-01,GR->DE,0.4196606600670032,1,0
2021-11-01,GR->DE,0.3400266161818175,1,0
2021-12-01,GR->DE,0.44799280300901057,0,1
2022-01-01,GR->DE,0.3664401389155172,0,1
2022-02-01,GR->DE,0.16259110402829258,0,1
2022-03-01,GR->DE,0.02642530656479458,0,1
2022-04-01,GR->DE,0.12004267202136276,0,1
2022-05-01,GR->DE,0.016792939394399298,0,1
2022-06-01,GR->DE,-0.0022934962953673477,0,1
2022-07-01,GR->DE,0.07700337076869967,0,1
2022-08-01,GR->DE,-0.05265553360802411,0,1
2022-09-01,GR->DE,-0.1847458636225543,0,1
2022-10-01,GR->DE,-0.10154907263167523,0,1
2022-11-01,GR->DE,-0.10045397829833558,0,1
2022-12-01,GR->DE,0.1096401210325304,0,1
2019-01-01,IN->DE,0.069377448357959,1,0
2019-02-01,IN->DE,0.08005999990821255,1,0
2019-03-01,IN->DE,0.4731361300550532,1,0
2019-04-01,IN->DE,0.22001363038500443,1,0
2019-05-01,IN->DE,-0.05550853088055252,1,0
2019-06-01,IN->DE,-0.14650518028893966,1,0
2019-07-01,IN->DE,-0.26356577867778697,1,0
2019-08-01,IN->DE,-0.0009747404622588718,1,0
2019-09-01,IN->DE,0.7436830021538485,1,0
2019-10-01,IN->DE,0.6671706127111827,1,0
2019-11-01,IN->DE,0.04987733951250828,1,0
2019-12-01,IN->DE,-0.18883544150505926,1,0
2020-01-01,IN->DE,0.06073364017278671,1,0
2020-02-01,IN->DE,0.3569951516922263,1,0
2020-03-01,IN->DE,0.07638823303859343,1,0
2020-04-01,IN->DE,-0.3923686947480025,1,0
2020-05-01,IN->DE,-0.42852484906017185,1,0
2020-06-01,IN->DE,-0.34340904240380254,1,0
2020-07-01,IN->DE,-0.3567780194477663,1,0
2020-08-01,IN->DE,-0.41806603600300996,1,0
2020-09-01,IN->DE,-0.13898284425048857,1,0
2020-10-01,IN->DE,-0.28048325224545856,1,0
2020-11-01,IN->DE,0.23103915363439764,1,0
2020-12-01,IN->DE,0.06645637711483765,1,0
2021-01-01,IN->DE,-0.09760972504228604,1,0
2021-02-01,IN->DE,0.23596481670879932,1,0
2021-03-01,IN->DE,0.519391246773532,1,0
2021-04-01,IN->DE,0.15225924912901778,1,0
2021-05-01,IN->DE,0.3124559989784874,1,0
2021-06-01,IN->DE,0.3416879652679965,1,0
2021-07-01,IN->DE,-0.2616835206623991,1,0
2021-08-01,IN->DE,-0.462682815455004,1,0
2021-09-01,IN->DE,-0.3907191824428775,1,0
2021-10-01,IN->DE,0.2702551120737482,1,0
2021-11-01,IN->DE,0.6528634895543464,1,0
2021-12-01,IN->DE,0.51089918166186,0,1
2022-01-01,IN->DE,0.5338971232392824,0,1
2022-02-01,IN->DE,0.7380910098489109,0,1
2022-03-01,IN->DE,0.39072248524600095,0,1
2022-04-01,IN->DE,0.831747440048459,0,1
2022-05-01,IN->DE,0.5422331927959227,0,1
2022-06-01,IN->DE,0.6544229000826247,0,1
2022-07-01,IN->DE,0.6723480776303692,0,1
2022-08-01,IN->DE,0.31449120118342755,0,1
2022-09-01,IN->DE,0.2990576615153122,0,1
2022-10-01,IN->DE,0.7533811893053857,0,1
2022-11-01,IN->DE,0.4583952690339679,0,1
2022-12-01,IN->DE,1.1386325915178483,0,1
2019-01-01,IT->DE,0.2585199929617046,1,0
2019-02-01,IT->DE,0.30482894559062856,1,0
2019-03-01,IT->DE,0.1821959761198677,1,0
2019-04-01,IT->DE,0.2531347576303027,1,0
2019-05-01,IT->DE,0.031249249779381927,1,0
2019-06-01,IT->DE,-0.015057258542235274,1,0
2019-07-01,IT->DE,0.010177993183242862,1,0
2019-08-01,IT->DE,-0.10791310787623942,1,0
2019-09-01,IT->DE,-0.19611721878566257,1,0
2019-10-01,IT->DE,-0.08863920995986518,1,0
2019-11-01,IT->DE,0.003055781628201082,1,0
2019-12-01,IT->DE,0.09372992353692755,1,0
2020-01-01,IT->DE,0.028315152549400757,1,0
2020-02-01,IT->DE,0.165457402606922,1,0
2020-03-01,IT->DE,-0.0255985580517617,1,0
2020-04-01,IT->DE,-0.14216776308823142,1,0
2020-05-01,IT->DE,-0.15225925885840752,1,0
2020-06-01,IT->DE,-0.24597539758510845,1,0
2020-07-01,IT->DE,-0.23073003919712498,1,0
2020-08-01,IT->DE,0.08080627850049993,1,0
2020-09-01,IT->DE,0.10009671398675923,1,0
2020-10-01,IT->DE,0.1522015001113166,1,0
2020-11-01,IT->DE,0.2189374308753651,1,0
2020-12-01,IT->DE,0.24059356657042397,1,0
2021-01-01,IT->DE,0.11919053010254022,1,0
2021-02-01,IT->DE,0.009190770328995512,1,0
2021-03-01,IT->DE,-0.055347597914776614,1,0
2021-04-01,IT->DE,-0.10712712594930185,1,0
2021-05-01,IT->DE,-0.14367725670520848,1,0
2021-06-01,IT->DE,-0.12112746457037726,1,0
2021-07-01,IT->DE,-0.11940037779152757,1,0
2021-08-01,IT->DE,-0.05632405931535711,1,0
2021-09-01,IT->DE,0.03554240834674349,1,0
2021-10-01,IT->DE,-0.1098359233532662,1,0
2021-11-01,IT->DE,-0.1793117950114329,1,0
2021-12-01,IT->DE,-0.17325089741471267,0,1
2022-01-01,IT->DE,-0.02422683262632397,0,1
2022-02-01,IT->DE,-0.18011110589911627,0,1
2022-03-01,IT->DE,-0.21271855226126757,0,1
2022-04-01,IT->DE,-0.19577221771307318,0,1
2022-05-01,IT->DE,-0.40629746103831277,0,1
2022-06-01,IT->DE,-0.5095939485311618,0,1
2022-07-01,IT->DE,-0.4016188389380515,0,1
2022-08-01,IT->DE,-0.5613116781563292,0,1
2022-09-01,IT->DE,-0.5011088528378176,0,1
2022-10-01,IT->DE,-0.5984021369623571,0,1
2022-11-01,IT->DE,-0.5164560582396218,0,1
2022-12-01,IT->DE,-0.465170846927796,0,1
2019-01-01,PL->DE,0.13650403720984094,1,0
2019-02-01,PL->DE,0.018486517066259367,1,0
2019-03-01,PL->DE,-0.025114662408196153,1,0
2019-04-01,PL->DE,0.24115183031901744,1,0
2019-05-01,PL->DE,-0.012120782817577336,1,0
2019-06-01,PL->DE,0.10055716065111397,1,0
2019-07-01,PL->DE,-0.034614881007341225,1,0
2019-08-01,PL->DE,-0.10013210636732417,1,0
2019-09-01,PL->DE,-0.13621233718625092,1,0
2019-10-01,PL->DE,-0.125150469789439,1,0
2019-11-01,PL->DE,-0.24095190150514956,1,0
2019-12-01,PL->DE,-0.09214537223057828,1,0
2020-01-01,PL->DE,-0.023537374089722896,1,0
2020-02-01,PL->DE,0.08700138714255523,1,0
2020-03-01,PL->DE,0.1344275769093599,1,0
2020-04-01,PL->DE,0.3389330703855684,1,0
2020-05-01,PL->DE,0.24708861011733685,1,0
2020-06-01,PL->DE,0.11407442539365764,1,0
2020-07-01,PL->DE,0.1552526305951476,1,0
2020-08-01,PL->DE,-0.11654171178923622,1,0
2020-09-01,PL->DE,0.020129236204201817,1,0
2020-10-01,PL->DE,0.01848756638426252,1,0
2020-11-01,PL->DE,0.147507322230652,1,0
2020-12-01,PL->DE,-0.22560611452576929,1,0
2021-01-01,PL->DE,-0.09731733469297055,1,0
2021-02-01,PL->DE,-0.037278686317746335,1,0
2021-03-01,PL->DE,-0.0829890591973248,1,0
2021-04-01,PL->DE,0.05630827041215358,1,0
2021-05-01,PL->DE,-0.1310173910609782,1,0
2021-06-01,PL->DE,-0.13183355440682742,1,0
2021-07-01,PL->DE,0.005567562111545854,1,0
2021-08-01,PL->DE,-0.0016397627435589257,1,0
2021-09-01,PL->DE,-0.287914221294189,1,0
2021-10-01,PL->DE,-0.05799576712790877,1,0
2021-11-01,PL->DE,0.13816462772059523,1,0
2021-12-01,PL->DE,-0.17450084634756102,0,1
2022-01-01,PL->DE,0.0799299544479215,0,1
2022-02-01,PL->DE,0.3814561065912665,0,1
2022-03-01,PL->DE,0.278139166267958,0,1
2022-04-01,PL->DE,0.3105030245070548,0,1
2022-05-01,PL->DE,0.18605891299908528,0,1
2022-06-01,PL->DE,0.26018202050212835,0,1
2022-07-01,PL->DE,0.47527816508069165,0,1
2022-08-01,PL->DE,0.20977874844203104,0,1
2022-09-01,PL->DE,0.20341023663343893,0,1
2022-10-01,PL->DE,0.27820683993650164,0,1
2022-11-01,PL->DE,0.2539980590350206,0,1
2022-12-01,PL->DE,0.3460237548837988,0,1
2019-01-01,RO->DE,0.19725821491011253,1,0
2019-02-01,RO->DE,0.24919267116852772,1,0
2019-03-01,RO->DE,0.16809484737982494,1,0
2019-04-01,RO->DE,0.24303126462356772,1,0
2019-05-01,RO->DE,0.10011410936547094,1,0
2019-06-01,RO->DE,-0.0562013078431054,1,0
2019-07-01,RO->DE,0.07143425854368601,1,0
2019-08-01,RO->DE,-0.10062276703596496,1,0
2019-09-01,RO->DE,0.15348805467069226,1,0
2019-10-01,RO->DE,0.32195337889024067,1,0
2019-11-01,RO->DE,0.32528976599570214,1,0
2019-12-01,RO->DE,0.10498726128105851,1,0
2020-01-01,RO->DE,0.5342447253965767,1,0
2020-02-01,RO->DE,0.5714101684874358,1,0
2020-03-01,RO->DE,0.7253074494870972,1,0
2020-04-01,RO->DE,0.503007197655184,1,0
2020-05-01,RO->DE,0.35533380936055803,1,0
2020-06-01,RO->DE,0.11239304145481288,1,0
2020-07-01,RO->DE,0.13103618179989773,1,0
2020-08-01,RO->DE,0.624159481585921,1,0
2020-09-01,RO->DE,0.3293515091691308,1,0
2020-10-01,RO->DE,0.4515924419588586,1,0
2020-11-01,RO->DE,0.6191780914563676,1,0
2020-12-01,RO->DE,0.657526558705837,1,0
2021-01-01,RO->DE,0.29759281184042585,1,0
2021-02-01,RO->DE,0.5323693317808971,1,0
2021-03-01,RO->DE,0.3893931003430646,1,0
2021-04-01,RO->DE,0.3135410663509015,1,0
2021-05-01,RO->DE,0.46556806096331993,1,0
2021-06-01,RO->DE,0.23115237508622766,1,0
2021-07-01,RO->DE,0.5530231981720908,1,0
2021-08-01,RO->DE,0.15988172679313006,1,0
2021-09-01,RO->DE,0.46515922022980405,1,0
2021-10-01,RO->DE,0.5331555077510899,1,0
2021-11-01,RO->DE,0.6007241538080521,1,0
2021-12-01,RO->DE,0.5900352828578512,0,1
2022-01-01,RO->DE,0.9439361998975571,0,1
2022-02-01,RO->DE,0.7546121124142466,0,1
2022-03-01,RO->DE,0.9442047064882972,0,1
2022-04-01,RO->DE,0.6850716212296231,0,1
2022-05-01,RO->DE,0.7513632561341819,0,1
2022-06-01,RO->DE,0.7493544403325725,0,1
2022-07-01,RO->DE,0.5086185966584305,0,1
2022-08-01,RO->DE,0.21641963162889866,0,1
2022-09-01,RO->DE,0.2918291960796946,0,1
2022-10-01,RO->DE,0.5291355415466583,0,1
2022-11-01,RO->DE,0.6772863639535238,0,1
2022-12-01,RO->DE,0.6201287697070876,0,1
2019-01-01,RS->DE,-0.010433760427753569,1,0
